"","CCR1_pwg","CCR1_coeff","CCR1_pwg","CCR1_coeff","4CL1_pwg","4CL1_coeff","CSE_pwg","CSE_coeff","4CL3_pwg","4CL3_coeff","CAD1_pwg","CAD1_coeff","CCR2_pwg","CCR2_coeff","HCT_pwg","HCT_coeff","CAD2_pwg","CAD2_coeff","CAD3_pwg","CAD3_coeff","C4H_pwg","C4H_coeff","PAL1_pwg","PAL1_coeff","C3H_pwg","C3H_coeff","PAL4_pwg","PAL4_coeff","CAD4_pwg","CAD4_coeff","4CL5_pwg","4CL5_coeff","4CL2_pwg","4CL2_coeff","PAL2_pwg","PAL2_coeff","CCoAOMT1_pwg","CCoAOMT1_coeff","CAD5_pwg","CAD5_coeff","F5H_pwg","F5H_coeff","CAD6_pwg","CAD6_coeff","CAD7_pwg","CAD7_coeff","CAD8_pwg","CAD8_coeff","CAD9_pwg","CAD9_coeff","PAL3_pwg","PAL3_coeff","COMT1_pwg","COMT1_coeff"
"AGL15","AGL15",16.8384662909616,"AT5G47790",15.9736186000798,"MYB80",21.5597106970715,"MYB5",22.6889736625516,"BZIP49",21.7497491682712,"ZHD4",0,"ERF8",19.5566228532871,"GATA11",0,"CRF8",20.8861590166204,"CRF8",20.8861590166204,"AT1G69580",20.1669892798675,"GIF2",19.8272019347346,"NAC084",19.5853169227057,"EIL1",24.0524266721745,"GATA4",21.714003261741,"ZHD7",19.5680597737721,"BT3",20.9032554964095,"HB20",14.909312019986,"AT2G22760",21.8390984273333,"bZIP3",26.8537826305318,"PHV",15.8743093146877,"HRE2",20.3698910645334,"TLP8",27.6508991917501,"AT5G06800",13.0732174147404,"WRKY16",23.920875287702,"CDC5",22.076360169555,"AT2G38250",21.5188252731221
"SVP","SVP",16.7719129190386,"PNF",15.9512352520201,"MYB47",21.5359845361464,"AT1G58110",22.6298377269782,"ZFP8",21.7477042149053,"AL7",0,"AT1G44830",19.549079762335,"TGA9",0,"ARF16",20.8500003588172,"ARF16",20.8500003588172,"CRF10",20.1256459987995,"WRKY69",19.8114785608174,"NAP",19.5452856997644,"AT5G47790",24.042936046655,"MP",21.6845298676084,"BZO2H1",19.4211303128241,"emb2746",20.8502280425947,"SCL14",14.8523713144452,"SPL10",21.830470212733,"ZHD9",26.8413617124104,"PCAT2",15.8489736283252,"MYB43",20.2608893886291,"BZO2H1",27.5651123521863,"PAP1",12.8916285358864,"AT5G52010",23.8921447862106,"AT3G24120",22.0665898850869,"ATU2AF35A",21.4863414743342
"GBF5","GBF5",16.718835676694,"SOL1",15.9481132073668,"AT1G75340",21.4446734340665,"AT5G59450",22.5738611395045,"LEP",21.6850061114126,"AT1G14580",0,"WIP6",19.486376187804,"PKDM7D",0,"ARR11",20.8371096276355,"ARR11",20.8371096276355,"WRKY44",20.0888499151826,"MYB61",19.7935159735182,"AT1G14030",19.5340541986216,"TIFY11B",24.0395090386728,"NAC074",21.6825200808888,"AT5G04760",19.2669903922445,"AT3G09735",20.8446662777013,"AT4G27900",14.5097340690282,"emb2746",21.7211060885933,"AT2G32310",26.8184263326025,"VAN",15.7819860874338,"TLP8",20.1867705851555,"MYB80",27.5065950703521,"MBF1A",12.5563045965568,"WRKY60",23.8474415825719,"AT2G19380",22.0315066295869,"SPL10",21.4753772053615
"MYB10","MYB10",16.6368809302603,"AT3G57800",15.9441530099233,"MYB2",21.4433167449767,"ZCW32",22.5416278630343,"WRKY35",21.6110925464703,"BPC2",0,"AT2G18300",19.485711071104,"MYB60",0,"BZIP60",20.8244851337629,"BZIP60",20.8244851337629,"AT1G32360",20.0882638684325,"NF-YB3",19.6851552126689,"GPRI1",19.4753527857015,"SCRM",24.0309272648205,"WRKY60",21.6803087863657,"NAC001",19.2148673453697,"ESE1",20.8264858158958,"AT5G46910",14.2597616831614,"AT4G27900",21.6792222397254,"AT2G42150",26.7808239151837,"GATA17",15.6045811987695,"MYB20",20.1805498140619,"PFG1",27.4849460133103,"FMA",12.5271248770737,"ZAT10",23.6849195247147,"SPCH",22.0269878449417,"IAA10",21.471212509156
"JKD","JKD",16.5261930264604,"NAC065",15.9070772941508,"AL7",21.4197546995665,"PMG1",22.4811487484012,"SDG30",21.4596414867416,"ZHD14",0,"GBF3",19.4126157002738,"NF-YC9",0,"AT1G25550",20.8104277785868,"AT1G25550",20.8104277785868,"CRF8",20.0687189197325,"AT1G55950",19.6699859683544,"ZFN3",19.4421238926652,"AT1G14030",24.025718098532,"AT1G49900",21.5254135769723,"AT2G22760",18.9787692097309,"SPCH",20.7705502463705,"DAR6",14.0707676377545,"LBD13",21.6785549830946,"AGL21",26.7584910232591,"AT1G25550",15.4895672910792,"GIF3",20.1532194852283,"MGP",27.4834896390673,"GBF4",12.3993483830028,"GIF2",23.6575320239694,"AT5G01380",21.9736004996883,"WRKY14",21.4683608016867
"SPL1","SPL1",16.4487550598515,"FYF",15.8400493174065,"NAC017",21.4134956441758,"AGL82",22.4233402812758,"LRD3",21.4261510174703,"RGA2",0,"WRKY6",19.3456167228518,"NF-YB4",0,"GATA17",20.7392032894301,"GATA17",20.7392032894301,"WRKY53",19.971762727766,"AL5",19.6568110057584,"DAG1",19.436815471387,"AT5G57720",23.9456561396546,"NF-YB13",21.5136704502551,"IDD11",18.9532576040948,"HSFB3",20.7258398540911,"emb2746",13.5213942763776,"AT2G47850",21.6369001074244,"HAT14",26.7128363382538,"TLP9",15.3828487548448,"AT5G14370",20.1380950519279,"NARS1",27.4541796132148,"HAM4",12.0201132049289,"LRL1",23.64159829716,"AT5G60140",21.9251476920599,"SOG1",21.4528417500184
"CIL","CIL",16.4122488684465,"UNE13",15.7881676562199,"MYB61",21.2760176990369,"GRF2",22.3914411099791,"CIA2",21.4131092988397,"IAA34",0,"MYR1",19.2761293261675,"AT1G09060",0,"LBD32",20.6977350125874,"LBD32",20.6977350125874,"AT5G52010",19.9449404224385,"AT5G54630",19.6507963566853,"TGA5",19.4175071293875,"AT2G20400",23.9265315829402,"ZHD2",21.5105439553134,"EEL",18.8900091574444,"AT2G16210",20.699730833237,"AT5G47790",8.7389942315851,"WRKY13",21.6204359574064,"AT5G12850",26.710013073086,"WRKY23",15.3343086798647,"AT5G06800",20.104097220496,"AT4G08250",27.3973329129811,"PCK1",11.5398336728688,"PLIM2a",23.5549362870134,"VAL2",21.9237003069468,"NAC042",21.3172983853237
"MYB0","MYB0",16.4054089989156,"DEAR2",15.7843036203688,"LOM1",21.1862995905406,"HSFB3",22.3629642715331,"HDG7",21.4092912723472,"WIN1",0,"TCP11",19.1039815516336,"POC1",0,"AT1G26610",20.6894076573794,"AT1G26610",20.6894076573794,"bHLH104",19.8556600443474,"NAC053",19.6118880878417,"NAC089",19.3971024063781,"AT3G17010",23.8591569295458,"AT5G51980",21.4671285502685,"ZFP1",18.870288209361,"ATAP3",20.6983557163181,"AT4G32800",5.63379192028357,"CDC5",21.4583024978645,"WRKY11",26.6034433203383,"ERF8",15.0429263010244,"AT1G44810",20.0770091415224,"IDD11",27.2602808357676,"NAC084",10.5860923947853,"AT2G20400",23.5464817270703,"TCP14",21.9029128678961,"NAC075",21.2989901170038
"AT4G08250","AT4G08250",16.3014156070678,"AT1G01250",15.7373796840634,"RON2",21.0983493866905,"MYB41",22.3587409561012,"AT4G00940",21.3966171582707,"IAA5",0,"MIF1",19.0752872515795,"MYB61",0,"PHR1",20.6602267220297,"PHR1",20.6602267220297,"CIA2",19.7703955893368,"U2AF35B",19.5820357995484,"AT3G43240",19.3963946287887,"HAC2",23.8307563700732,"AT4G00940",21.4600748068519,"SPL10",18.8365696276849,"HRE2",20.6744996487601,"NGA3",0,"VOZ1",21.4362859783395,"MYB20",26.5370358500491,"AT3G62240",14.9709640080153,"MYB2",20.0657428891323,"AT1G29160",27.2165909425924,"WRKY18",9.97668852896426,"AL7",23.5111755676107,"NAC032",21.9001823794555,"AT1G75710",21.2933828513967
"BZO2H4","BZO2H4",16.2175244653875,"AL7",15.6854344765232,"AGL15",21.0545765950015,"TCP14",22.3228815674245,"MYB119",21.3793196048206,"TRFL5",0,"AT3G13350",19.0381140655475,"AT1G10120",0,"AT3G43240",20.6348503560829,"AT3G43240",20.6348503560829,"U2AF35B",19.7036068544672,"KNAT2",19.4846239594425,"YAB5",19.3921679433021,"IAA10",23.82410338904,"AT5G58280",21.430558031147,"SOL1",18.8153345220467,"WRKY39",20.6491653257675,"LHY1",0,"SR1",21.4056776226104,"DA1",26.5035314998656,"AT1G69170",14.9598497878293,"BEE3",19.9927975113672,"LBD41",27.2042488377998,"SUVH4",9.46307869871659,"SWN",23.4819219718276,"ZFP6",21.8960656729399,"AT2G22760",21.2478496304684
"LCL1","LCL1",16.1768379391019,"AT2G05160",15.6643635670319,"TIFY5A",21.0467110406811,"TOE3",22.273574181812,"IAA10",21.3787173264703,"ADAP",0,"LOM1",19.0322327911639,"WLIM1",0,"WRKY47",20.5902832036987,"WRKY47",20.5902832036987,"TSO1",19.5594058977955,"HSFB2A",19.4790988188153,"BZIP61",19.3557846837346,"TFPD",23.7234052687225,"PNF",21.4040772025479,"LOM1",18.7519976160777,"AT5G57720",20.4746132044589,"GIF2",0,"AT2G32310",21.3513657147763,"NAC065",26.5013116979083,"AT2G18850",14.9501355944734,"GATA3",19.9142286675469,"MYB74",27.0673436325256,"NAC001",0,"TIFY5A",23.382027937143,"MYB23",21.8596417584588,"WRKY6",21.2355381424964
"ZBF1","ZBF1",16.1386759901573,"AT3G53600",15.5475856923879,"AT1G35460",21.0339956386175,"HAT3",22.2698252872227,"AT4G15250",21.3455902767668,"TLP8",0,"EGL3",18.8988320727512,"AT1G10320",0,"MYB99",20.5472253686322,"MYB99",20.5472253686322,"WRKY69",19.5480108845106,"AT2G44745",19.437399235769,"CIL",19.3364227777474,"MYB61",23.719386627932,"CDC5",21.2617255595639,"CPSF30",18.7458660377939,"ETT",20.4719708764906,"AT1G01250",0,"MYB61",21.2915099933429,"VIP1",26.4180732651442,"IAA4",14.9385316004644,"PRR7",19.9010446072616,"POC1",27.0444682163687,"NGA3",0,"NAC032",23.3499210635682,"HB16",21.7933507367432,"GBF6",21.2239448903028
"MYB97","MYB97",16.1293082715631,"AT4G03170",15.5360079919149,"SPCH",20.9160480703606,"AT1G29160",22.2628887939576,"AT2G29060",21.2784637700214,"MYB58",0,"AT3G23230",18.8884498329506,"ZFP5",0,"VAN",20.5146958188352,"VAN",20.5146958188352,"RON2",19.5314711593048,"AT1G32360",19.4267370885055,"ERF8",19.2800962331847,"AT3G06410",23.717838058326,"AT4G27900",21.2544834770612,"WLIM2b",18.5218199078786,"OXS2",20.4433217389745,"AT1G01260",0,"VAN",21.2826265610456,"OBP1",26.4069270372529,"PRR4",14.9280980645066,"MP",19.8488795351595,"PCAT2",26.8702153419973,"LHY1",0,"SDG7",23.3305399412922,"AT5G51910",21.771669446477,"PKDM7C",21.1923489256006
"SPT","SPT",15.9195745674901,"AT2G29660",15.4262104412794,"SSL2",20.7685027424627,"GIF2",22.1720269714254,"MYB95",21.272382186218,"LBD3",0,"AT4G00870",18.8815420114701,"AT1G10585",0,"AT2G22760",20.5037080360402,"AT2G22760",20.5037080360402,"GT2",19.5090367253386,"BEE2",19.3775327254903,"AT1G43770",19.2205499919052,"MYB98",23.7092805118017,"TLP9",21.2421847313703,"SNZ",18.5078149772076,"SDG7",20.4331140498581,"AT1G01350",0,"AT3G04450",21.1744160458823,"TIFY9",26.3374693101244,"LFY3",14.7344200825053,"AT1G22490",19.811662670658,"LBD13",26.8493498907148,"GIF2",0,"WRKY47",23.3006750841611,"WIN1",21.7260489869403,"HB-2",21.0497358596015
"TLP2","TLP2",15.8685716969174,"PUX2",15.3778931472013,"MYB99",20.7304611906399,"GATA5",22.0289544352588,"TOE3",21.2641171399649,"AT1G16640",0,"bZIP6",18.8683182298812,"AT1G10610",0,"CDC5",20.4520547845513,"CDC5",20.4520547845513,"AT2G44745",19.4507096997934,"SDG15",19.298613137358,"SNZ",19.1933304159231,"AT5G14370",23.5338400374268,"IAA9",21.1459248049915,"WRKY69",18.4562830522736,"AT1G32360",20.3082117774343,"ETC1",0,"TCP14",21.1477557387978,"TLP9",26.3114955095792,"SPL1",14.5944578382959,"SUVH9",19.7430791305694,"LFY3",26.7784297861643,"AT1G01250",0,"HSFB2A",23.2573496548174,"RAG1",21.599629577172,"PHR1",20.9996987039083
"TCP10","TCP10",15.8278175618718,"LBD16",15.3627484761965,"WRKY16",20.7211366675932,"ATAP3",21.9962279631051,"NF-YB1",21.2372651857455,"HAC12",0,"NAC042",18.8094802153177,"AT1G11950",0,"WRKY39",20.4419056901141,"WRKY39",20.4419056901141,"WRKY39",19.4333158104994,"IAA4",19.2517988609008,"MYR1",19.0754924435546,"SOG1",23.5137179182998,"HAC2",21.1127458154174,"EDA29",18.3929473148465,"AT1G01250",20.2911125292202,"ASG4",0,"ATAP3",21.1338365633679,"DPA",26.2856307361862,"MYB94",14.509876563208,"bZIP43",19.7273856621509,"AT5G67010",26.7680399745439,"AT1G01260",0,"HRE2",23.2273242445513,"AT1G49900",21.5259791511567,"TMO3",20.9573092925053
"AT3G43240","AT3G43240",15.7286328220903,"MYB36",15.3266567545598,"WDY",20.6296944876476,"SPL",21.9485491950552,"DAG1",21.1982097982,"AT1G17310",0,"ATAP3",18.7416472157069,"VND4",0,"WIP4",20.4338696979737,"WIP4",20.4338696979737,"ET2",19.432159897417,"HB-8",19.1901455713753,"AT4G08250",19.0366861005759,"SPL10",23.4977801585608,"HDG3",21.0986625132564,"CIL",18.3799623053207,"TCP3",20.2105742854544,"AGL28",0,"AL3",21.0848230381585,"FMA",25.9464221668603,"MYBL2",14.4472481602596,"TIFY10A",19.6705933384329,"RR12",26.6496142377453,"AT1G01350",0,"ZHD7",23.1948949722909,"AT4G32800",21.4932415778313,"IDD16",20.9359878789642
"NF-YA9","NF-YA9",15.6879890291653,"AT1G74840",15.2360688269776,"AT1G76880",20.6273738069597,"PDF2",21.928208083374,"DOF2.4",21.1628401342026,"TIFY11A",0,"AT5G15800",18.7251515625717,"DDF1",0,"BZO2H2",20.4276845524491,"BZO2H2",20.4276845524491,"SUVH10",19.1415773025354,"MYB2",19.1019865242936,"SUVH5",19.0362621707044,"AT5G51980",23.4075660275084,"IDD2",21.0242859088941,"FUL",18.2698829511586,"REV",20.2017291327231,"ATAF1",0,"GIF2",21.0604717457184,"AT3G59580",25.9244488778509,"AT3G10030",14.4304415936984,"BBM",19.6221586440572,"MYB0",26.6343557068984,"ETC1",0,"AT2G22760",23.1560302931569,"AT3G23230",21.482357851621,"VAN",20.8943697592089
"AT3G04450","AT3G04450",15.4915594806872,"VAL2",15.192038875507,"AT5G28300",20.6193762639088,"RBE",21.917785948261,"LBD16",21.1510605633462,"TRFL3",0,"AT3G13840",18.7055561006385,"AT1G12630",0,"PNF",20.308963128904,"PNF",20.308963128904,"HAM4",19.1347191027048,"WRKY53",19.0510154293247,"AGL87",18.8753394788494,"BZO2H2",23.4051478422908,"HSF A4A",21.0138423288783,"ICU4",17.6542122797529,"AT3G06160",20.1325600587366,"AT1G01920",0,"AT1G32360",20.9987055602762,"MYB54",25.8997883193476,"AT2G40200",14.400131637128,"GNL",19.5274021433047,"AT1G26610",26.5696062092005,"ASG4",0,"EIL1",23.1451292839394,"GIA1",21.4412139595951,"AT3G14980",20.8779481965768
"AT5G52010","AT5G52010",15.4093660689389,"PLT7",15.1558452564788,"PDF2",20.564989899466,"NAC023",21.8632782536772,"AT5G28300",21.1505887877982,"AT1G17520",0,"MYB41",18.6836003366566,"HRS1",0,"WIP2",20.2561148521782,"WIP2",20.2561148521782,"CIL",19.0971127361832,"DEAR1",19.0139326704827,"SDG15",18.8344525724742,"AT5G06800",23.3502938903471,"TCP4",20.9952859172224,"TGA6",17.6012395531783,"EGL3",20.1310219533698,"NAC003",0,"LBD41",20.9611682349115,"WRKY20",25.8841322806391,"WOX14",14.3565220209552,"SOL1",19.5119460338366,"AT3G02890",26.5656927829066,"AGL28",0,"HDG6",23.1215894204157,"PHB-1D",21.2979400282142,"CIL",20.855676916448
"GIF3","GIF3",15.3647809715317,"AT1G44830",15.1472333228144,"GBF3",20.5313296347304,"SUVH10",21.7707702864762,"AT2G28510",21.0950634814125,"HDG12",0,"TIFY8",18.5369339510708,"NUB",0,"ERF8",20.2195872268714,"ERF8",20.2195872268714,"NAP",19.074639924175,"SDG30",18.8176083461874,"MYB7",18.7551378510098,"AT3G49930",23.3339662532478,"RAP2.3",20.9834214522689,"TMO6",17.5779013805967,"AT2G28510",20.0832622939522,"NAC005",0,"WRKY53",20.8391338579428,"AT5G57720",25.8782588499197,"RAP2.5",14.1182547952572,"HUA1",19.4048142500381,"AT4G38900",26.5498071267188,"ATAF1",0,"HDG1",23.0458528246954,"TCP20",21.2958914810717,"AT2G34450",20.7964916106994
"AT1G67310","AT1G67310",15.3631193730415,"AT1G17520",15.0810973785715,"emb2746",20.4457734676325,"HDG4",21.7520087665428,"AT5G12850",20.9464295375591,"MYB52",0,"CRF7",18.483629933974,"GT-1",0,"MYB31",20.1800989218545,"MYB31",20.1800989218545,"IAA1",19.0659788686765,"NAP",18.7884261109487,"AT2G02160",18.7222989564751,"HB20",23.2763790455689,"RAP2.12",20.9693787612325,"GBF6",17.4343466524537,"TCP4",20.0706329533566,"RSF1",0,"AT5G53420",20.7907631444585,"BLH6",25.8749799993918,"SMZ",14.0190649619003,"HAT2",19.3825183772955,"SHR",26.478451504625,"PLIM2b",0,"SOC1",23.0340340671818,"AT5G15800",21.2934380819252,"AT2G38090",20.7440273092931
"HB23","HB23",15.2554510711762,"PFG1",15.0661164180395,"CRF7",20.358782887624,"ICU4",21.7294556518992,"HSFA6B",20.9454888478766,"BEE1",0,"SVP",18.4693532441139,"WRKY4",0,"SCZ",20.1706256794137,"SCZ",20.1706256794137,"ERF8",18.9922463368935,"GATA3",18.78811713908,"AL5",18.6636854697044,"GIF2",23.2598267554559,"bZIP52",20.9031769306514,"BEH1",17.4161174176156,"VOZ1",20.0236855528284,"SDG5",0,"CRF3",20.7527555068487,"LBD13",25.7863628017539,"LOM1",13.8772655830144,"ZHD10",19.3703525110589,"bZIP52",26.3971535321782,"AT1G01920",0,"TGA4",23.0114869147344,"NF-YB11",21.282835114509,"LOM1",20.722495188312
"EEL","EEL",15.240768522161,"WRKY48",14.776392351701,"AT5G51980",20.3485767586969,"PS1",21.6332807505394,"MYB97",20.9432662641341,"MYB51",0,"MYB10",18.4071831267884,"AT1G14030",0,"AT3G06160",20.1663316529965,"AT3G06160",20.1663316529965,"ASIL2",18.8897198581428,"AT3G45260",18.726941009975,"TCP3",18.5671188442882,"HDG5",23.2207518406244,"AGL87",20.8843664905934,"TSO1",17.1478700943085,"SPT",20.0051386816597,"NAC006",0,"HB-1",20.6901660141278,"MYB74",25.7638720317898,"NAC074",13.4481579064974,"BZIP34",19.3437574534383,"SCL21",26.3496627935441,"NAC003",0,"WRKY39",22.9649326196793,"AT2G40620",21.22307911206,"TMO6",20.6526738886407
"AT4G23860","AT4G23860",15.0541950087112,"AT4G23860",14.7185749133967,"PAN",20.2958834442796,"BEE2",21.6266451168944,"BZIP60",20.8978708452606,"MYB47",0,"SHR",18.4028845560964,"MYB124",0,"bZIP16",20.1408715152702,"bZIP16",20.1408715152702,"AT2G34450",18.7698719601547,"CDC5",18.7136928500387,"AT3G46600",18.4429013140959,"GATA4",23.210480013539,"RON2",20.7639406607204,"ARF17",17.0971853411481,"WRKY53",19.9724922108468,"SOM",0,"GT2",20.6887309689894,"AT1G29160",25.7078602277508,"AT1G68810",13.0071245648313,"ERF8",19.3405429307979,"VNI1",26.3318533929147,"NAC005",0,"NF-YB8",22.9332194182644,"IDD2",21.1951977071041,"AT4G01460",20.6449656974712
"AT1G03040","AT1G03040",15.0350231697995,"LBD30",14.3327747694002,"TLP2",20.2814065504159,"ERF-1",21.5798008895834,"WRKY18",20.8792939551484,"AGL65",0,"AT5G62610",18.3980070140867,"WHY1",0,"AT5G53420",20.0956322318266,"AT5G53420",20.0956322318266,"AT5G14370",18.7048869436397,"PAN",18.6184194110518,"emb2746",18.4427697211849,"RR18",23.1901792257905,"WRKY70",20.7319211522675,"AT1G69170",17.0479196816643,"ORE14",19.8772919968969,"MGP",0,"TFPD",20.6327551541518,"WHY1",25.6829881105728,"AT2G45460",12.7864639989521,"LCL1",19.3012167934014,"AT3G23690",26.2817817324653,"RSF1",0,"AL1",22.8637979611501,"YAB1",21.1408852706905,"VOZ1",20.5898440272979
"WRKY70","WRKY70",14.9955832671411,"AT2G03710",14.2733548120022,"AT3G06410",20.2803736665269,"VAN",21.5692293356646,"TIP",20.825403716742,"WRKY61",0,"BLH7",18.3424135076378,"ZHD4",0,"NF-YA10",20.072360336275,"NF-YA10",20.072360336275,"IAA22",18.5601075933479,"LBD41",18.6032056660732,"AT5G46910",18.4219867914082,"AT4G37180",23.0493970413982,"AT1G55950",20.6746946257989,"AT2G44745",16.8336271902393,"SUVH4",19.825350130043,"GBF4",0,"FUL",20.4528629791941,"WRKY44",25.6782407674311,"AT2G47680",12.6519147772785,"CIA2",19.2982084922977,"MYB36",26.2740686651491,"AT1G03040",0,"ERF-1",22.8293211591672,"SPL7",21.1230707044695,"HAM4",20.5127452854348
"AT1G77250","AT1G77250",14.9281114286244,"GBF2",14.2718167443447,"BLH7",20.2560593049845,"AT5G01380",21.4920555284545,"AT5G60140",20.7078145431503,"AT1G19000",0,"FUS3",18.2694034737138,"AL7",0,"bZIP43",20.0611792812541,"bZIP43",20.0611792812541,"BEL1",18.2138244942586,"VOZ1",18.5324908761293,"HB-8",18.3392404257962,"bHLH104",22.9733816926335,"IAA30",20.4835964378024,"PCAT2",16.7787598556702,"RR12",19.8234339990862,"SHY2",0,"IDD2",20.4521735127552,"PIL2",25.6306435197531,"VOZ2",12.5541102837333,"ZFP4",19.2731166174674,"AT1G76110",26.0645936120058,"NAC006",0,"MYB41",22.8129919936422,"PAN",21.088865073038,"SPL4",20.5035903492449
"AT5G47790","AT5G47790",14.8568437799103,"IDD2",14.2392693785734,"AT5G06550",20.2090811894356,"NF-YC6",21.4865888957714,"LBD3",20.5866777223494,"AT1G19040",0,"AT2G42300",18.2373978694024,"AT1G14580",0,"GPRI1",20.0055416227587,"GPRI1",20.0055416227587,"AT4G27900",18.2045536355267,"PKDM7C",18.3760661212789,"CIB5",18.2826895703068,"AT4G27900",22.9557257618212,"COL5",20.4693277726847,"PDF2",16.7639972464972,"ZHD5",19.8109252984668,"IAA17",0,"AT2G02160",20.4394561455488,"3xHMG-box2",25.6087476711027,"AT5G14260",12.0920042107407,"AT1G01250",19.250355761742,"ZAT10",26.0629063494994,"SOM",0,"HAC2",22.722108605295,"ZHD10",21.0213832241476,"AT1G32360",20.4917885639507
"AT2G29060","AT2G29060",14.7783526450832,"VOZ2",14.1565481715676,"AT1G14030",20.1554314849956,"AT3G14980",21.3976896094827,"IAA13",20.5640069277371,"TIFY10A",0,"AT5G06550",18.1939381819835,"ZHD14",0,"bHLH093",19.9560239316078,"bHLH093",19.9560239316078,"SOL1",18.1834298913294,"AT5G14370",18.3465274328836,"ZF3",18.1627193573353,"MYB47",22.930026312546,"AT3G06160",20.4241855498079,"GBF3",16.5652215612874,"BPC7",19.7383904389771,"AT1G04500",0,"PKDM7C",20.4229701080708,"bZIP16",25.5085166158654,"NAC075",9.75704002272026,"NF-YB11",19.1833319228452,"MYB5",25.9348900288048,"MGP",0,"DEAR1",22.6916043730924,"AT2G44730",20.9813222183899,"FUL",20.2999768398593
"PNF","PNF",14.5980925602218,"IDD11",14.0477282072269,"AL1",20.1079426747706,"PNF",21.3963939729741,"AT5G14370",20.5071807369277,"AT1G19210",0,"ARF17",18.0924250593493,"RGA2",0,"MYB55",19.9373334756268,"MYB55",19.9373334756268,"IAA30",17.9618840446405,"AGL18",18.3274157292275,"PKDM7C",18.0980982570123,"SPT",22.9045190610739,"GBF5",20.3936423240231,"AT1G47655",16.0596748033463,"AT1G55950",19.7193495244854,"IAA12",0,"ERF8",20.3910114438787,"ZHD5",25.3947207616894,"NAC001",0,"TCP14",18.9371429911449,"ZFP2",25.8541608899963,"SUVR1",0,"PLIM2c",22.6331812821998,"GATA2",20.9596358834485,"GBF3",20.137171189104
"SUN6","SUN6",14.4931670868726,"AT5G16470",13.8398513557587,"ZCW32",20.0850568671987,"AT1G32360",21.3194394770689,"WRKY9",20.4708026343405,"IAA22",0,"GNC",18.0264765735633,"IAA34",0,"AT3G06410",19.8912086136612,"AT3G06410",19.8912086136612,"SUVH5",17.8754433306819,"TOE3",18.2660295775106,"HAT3",17.9962658060606,"TGA1",22.8963021390242,"ZHD8",20.344821920225,"WRKY53",15.9621318988196,"AT1G32700",19.6682265451939,"AT1G04880",0,"REV",20.3721577139118,"PHB-1D",25.3679694510344,"NGA3",0,"HB-1",18.8412904001308,"GRF7",25.8486141066587,"IAA10",0,"AT4G37180",22.6241844619684,"AT3G14980",20.9566511832879,"AT5G04760",20.0595289259986
"IDD2","IDD2",14.4473248701384,"NGA1",13.7048235171599,"OBP2",20.0672528989871,"AT1G69580",21.284735613142,"NF-YC7",20.4346185287424,"DA1",0,"AT3G17010",18.0223833526422,"WIN1",0,"AT3G13350",19.8690625947568,"AT3G13350",19.8690625947568,"ORE14",17.6605733645693,"WOX14",18.1332934835996,"SDG30",17.9546991864153,"ERF8",22.8861355761609,"AT3G14980",20.3395564395138,"MYB61",15.8401011884279,"BZO2H4",19.5942332651848,"AT1G04990",0,"NF-YB10",20.3649395934871,"WRKY6",25.3459890787552,"LHY1",0,"MYB55",18.8354019231679,"SUVH9",25.839743159873,"SHY2",0,"AT3G24120",22.537240957494,"MYB97",20.9328776962653,"AT5G28300",20.0589924867579
"AT1G21200","AT1G21200",14.3231435049763,"ZHD1",13.685192220796,"HDG1",20.0627731927241,"SPL4",21.2743727059271,"ZHD7",20.3958154987728,"BLH10",0,"ZIM",17.9827357216966,"IAA5",0,"SUVH10",19.8469160949495,"SUVH10",19.8469160949495,"NAC084",17.6424371592732,"SUVH5",17.9624383617917,"AT3G11100",17.8104753627963,"AT4G23860",22.8592573306389,"SPT",20.3095065068931,"AT3G07340",15.6041127025942,"bZIP52",19.5101403755,"HDG2",0,"IAA1",20.2978413996347,"ZHD6",25.3359345413699,"GIF2",0,"AT1G25550",18.8184462304967,"HB-2",25.6737358848443,"IAA17",0,"BLH6",22.5324989692628,"MYB87",20.8797442390957,"AT4G27900",20.0519675340105
"LBD41","LBD41",14.2576961096121,"NST1",13.6679517961986,"GT2",19.9796063421205,"RAG1",21.2492751784733,"BIM2",20.371346824181,"MP",0,"ORE14",17.9706358606073,"TRFL5",0,"GPRI2",19.8375106190726,"GPRI2",19.8375106190726,"ERF53",17.6065306035533,"SPL7",17.932739926141,"AT2G29060",17.7798980184787,"WRKY26",22.7520026683065,"ZF3",20.3085219584852,"AT5G54630",15.0848912929455,"DEAR1",19.4354939868228,"AT1G05290",0,"AGL18",20.28995747765,"HRE1",25.3015505725366,"AT1G01250",0,"BT3",18.8080012521312,"VND6",25.6636902842575,"AT1G04500",0,"AT2G42300",22.416262537718,"SUVH10",20.8684559151782,"DAG1",20.04513485062
